module	version	kind	url	http_status	final_url	size	sha256
github.com/xordataexchange/crypt	v0.0.3-0.20170626215501-b2862e3d0a77	info	https://proxy.golang.org/github.com/xordataexchange/crypt/@v/v0.0.3-0.20170626215501-b2862e3d0a77.info	200	https://proxy.golang.org/github.com/xordataexchange/crypt/@v/v0.0.3-0.20170626215501-b2862e3d0a77.info	80	ca4e863903732a4e5eaec341352f66fcf59d53da4fe5ac113eac00b13fa263cf
github.com/xordataexchange/crypt	v0.0.3-0.20170626215501-b2862e3d0a77	mod	https://proxy.golang.org/github.com/xordataexchange/crypt/@v/v0.0.3-0.20170626215501-b2862e3d0a77.mod	200	https://proxy.golang.org/github.com/xordataexchange/crypt/@v/v0.0.3-0.20170626215501-b2862e3d0a77.mod	40	e9ffe9571c6cf34efe9d935e164a1ecc3715c85e6df7c0266789cfb3ddea4582
github.com/xordataexchange/crypt	v0.0.3-0.20170626215501-b2862e3d0a77	zip	https://proxy.golang.org/github.com/xordataexchange/crypt/@v/v0.0.3-0.20170626215501-b2862e3d0a77.zip	200	https://proxy.golang.org/github.com/xordataexchange/crypt/@v/v0.0.3-0.20170626215501-b2862e3d0a77.zip	19503	46dc29ef77d77a2bc3e7bd70c94dbaeec0062dd3bd6fcacbaab785c15dcd625b
github.com/yuin/goldmark	v1.1.27	info	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.1.27.info	200	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.1.27.info	51	19c1dc5b947f6b8e0193b9490264350d45f11b31385268c2d049fd5df2ce7853
github.com/yuin/goldmark	v1.1.27	mod	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.1.27.mod	200	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.1.27.mod	41	e2c763f861ada05c6150c32f804bca31c96a18b944320e0ee9bbf0d6c6075ad7
github.com/yuin/goldmark	v1.1.27	zip	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.1.27.zip	200	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.1.27.zip	260158	ed37f29dd392d8b532daf4e3391a917a2cc21c5a281756f7fcd00c17976c38a7
github.com/yuin/goldmark	v1.2.1	info	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.2.1.info	200	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.2.1.info	50	f7c05121d1f9d4c0dffe175e9bb11e7f256ee42791f637bf1b17c536b0b5bd21
github.com/yuin/goldmark	v1.2.1	mod	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.2.1.mod	200	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.2.1.mod	41	e2c763f861ada05c6150c32f804bca31c96a18b944320e0ee9bbf0d6c6075ad7
github.com/yuin/goldmark	v1.2.1	zip	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.2.1.zip	200	https://proxy.golang.org/github.com/yuin/goldmark/@v/v1.2.1.zip	263657	e07c8cb16aa0b42dc9eaf0f922e25e330af3a39d8e8404c8c6e04bba406aa7b2
go.etcd.io/bbolt	v1.3.2	info	https://proxy.golang.org/go.etcd.io/bbolt/@v/v1.3.2.info	200	https://proxy.golang.org/go.etcd.io/bbolt/@v/v1.3.2.info	50	07d5f80f1e8b1afd01c811bbfc07f5fae52470a0621c709588d36926bb40f3ec
go.etcd.io/bbolt	v1.3.2	mod	https://proxy.golang.org/go.etcd.io/bbolt/@v/v1.3.2.mod	200	https://proxy.golang.org/go.etcd.io/bbolt/@v/v1.3.2.mod	24	b2240d987ddb363cfd9f93c9ed53f9af5f4d79f00e59113c8375afc1b91c4b6f
go.etcd.io/bbolt	v1.3.2	zip	https://proxy.golang.org/go.etcd.io/bbolt/@v/v1.3.2.zip	200	https://proxy.golang.org/go.etcd.io/bbolt/@v/v1.3.2.zip	111427	4cb9b1b81b8b3f9e986ccd11e5c89e3b5bfd949d1e70855da6d2f07c93384ed9
go.etcd.io/etcd/api/v3	v3.5.17	info	https://proxy.golang.org/go.etcd.io/etcd/api/v3/@v/v3.5.17.info	200	https://proxy.golang.org/go.etcd.io/etcd/api/v3/@v/v3.5.17.info	209	561cbe6bf0361cc32bba3afe0661462601027e04236d637efcdd6d9ac044c911
go.etcd.io/etcd/api/v3	v3.5.17	mod	https://proxy.golang.org/go.etcd.io/etcd/api/v3/@v/v3.5.17.mod	200	https://proxy.golang.org/go.etcd.io/etcd/api/v3/@v/v3.5.17.mod	1070	b513e026dbe632dd034c8cbed04c3beaf81d5d1e9dac4413efa98c9702ff2c6c
go.etcd.io/etcd/api/v3	v3.5.17	zip	https://proxy.golang.org/go.etcd.io/etcd/api/v3/@v/v3.5.17.zip	200	https://proxy.golang.org/go.etcd.io/etcd/api/v3/@v/v3.5.17.zip	117072	d80cce415489199ec20ab23746bab24ec290014dcca023ea4719717650882394
go.etcd.io/etcd/client/pkg/v3	v3.5.17	info	https://proxy.golang.org/go.etcd.io/etcd/client/pkg/v3/@v/v3.5.17.info	200	https://proxy.golang.org/go.etcd.io/etcd/client/pkg/v3/@v/v3.5.17.info	223	55ca69fbf70e7de76292d7d06e89423a713d6ff40ed5166ca367db7750d8b6a9
go.etcd.io/etcd/client/pkg/v3	v3.5.17	mod	https://proxy.golang.org/go.etcd.io/etcd/client/pkg/v3/@v/v3.5.17.mod	200	https://proxy.golang.org/go.etcd.io/etcd/client/pkg/v3/@v/v3.5.17.mod	435	c5921eaa18ce5e166ccdf3f4ba61489d1f2e86f4c34002d2ee7c2e2304926920
go.etcd.io/etcd/client/pkg/v3	v3.5.17	zip	https://proxy.golang.org/go.etcd.io/etcd/client/pkg/v3/@v/v3.5.17.zip	200	https://proxy.golang.org/go.etcd.io/etcd/client/pkg/v3/@v/v3.5.17.zip	112438	53eec0fd8ba35f7a58aff0fbccac3a779d485760edf28fb444e2100da351f5bc
go.etcd.io/etcd/client/v3	v3.5.17	info	https://proxy.golang.org/go.etcd.io/etcd/client/v3/@v/v3.5.17.info	200	https://proxy.golang.org/go.etcd.io/etcd/client/v3/@v/v3.5.17.info	215	8fa1dda06cc0b8bfc5014323d6f882bdd14cf6c52ea11aa87205e7d3271979d3
go.etcd.io/etcd/client/v3	v3.5.17	mod	https://proxy.golang.org/go.etcd.io/etcd/client/v3/@v/v3.5.17.mod	200	https://proxy.golang.org/go.etcd.io/etcd/client/v3/@v/v3.5.17.mod	1816	946dd70717fb78dc4f1474fa1936a72b83ba05ec7dc6f704c64f4ca4db14b26e
go.etcd.io/etcd/client/v3	v3.5.17	zip	https://proxy.golang.org/go.etcd.io/etcd/client/v3/@v/v3.5.17.zip	200	https://proxy.golang.org/go.etcd.io/etcd/client/v3/@v/v3.5.17.zip	153474	8702a3e4fc0ff9c44d1aa1e44dc81b9a82b1cdaaf010755ab0e35a39a43c9674
go.opencensus.io	v0.21.0	info	https://proxy.golang.org/go.opencensus.io/@v/v0.21.0.info	200	https://proxy.golang.org/go.opencensus.io/@v/v0.21.0.info	51	c4361845191bbc420906cfdd2cbf8e739f5ebef15a3e63379c0dc959a641092e
go.opencensus.io	v0.21.0	mod	https://proxy.golang.org/go.opencensus.io/@v/v0.21.0.mod	200	https://proxy.golang.org/go.opencensus.io/@v/v0.21.0.mod	305	89e0925da03a5af98879b3cfb5d969b3764554b29edcb43844ecbf12d615c542
go.opencensus.io	v0.21.0	zip	https://proxy.golang.org/go.opencensus.io/@v/v0.21.0.zip	200	https://proxy.golang.org/go.opencensus.io/@v/v0.21.0.zip	289912	d046bcb617534513cb92aa258c597596121ad9aa21e32d522e103bb096ce2c6e
go.opencensus.io	v0.22.0	info	https://proxy.golang.org/go.opencensus.io/@v/v0.22.0.info	200	https://proxy.golang.org/go.opencensus.io/@v/v0.22.0.info	51	25fee02cef54a3a4059d20eedb5a4cc53d4b05f0819dfb6944c947ae6cead493
go.opencensus.io	v0.22.0	mod	https://proxy.golang.org/go.opencensus.io/@v/v0.22.0.mod	200	https://proxy.golang.org/go.opencensus.io/@v/v0.22.0.mod	408	9380576a0acb3b28afa896d2cc44cbdbcf5667f9bdcd8d59edfcbb651a713e0f
go.opencensus.io	v0.22.0	zip	https://proxy.golang.org/go.opencensus.io/@v/v0.22.0.zip	200	https://proxy.golang.org/go.opencensus.io/@v/v0.22.0.zip	291484	faab9d666666280f43b0c6771f8b3e2136a1179238035abc09cc5802f32e390e
